zoneid,year,ward_code,total_pop,chinese_ethnic_count,chinese_ethnic_pct,asia_born_count,asia_born_pct,asia_born_pct_is_proxy,pop_16_74,econ_active_rate,unemployment_rate,self_employment_rate,total_hh_spaces,owner_occ_rate,council_rent_rate,private_rent_rate,overcrowd_rate,overcrowd_severe_rate,no_bath_wc_rate,no_car_rate
00BNFE0024,2001,00BNFE,206,0,0.0,0,0.0,True,113,35.4,5.31,2.65,107,18.69,25.23,2.8,0.0,0.0,2.7,69.91
00BNFE0025,2001,00BNFE,248,0,0.0,6,2.42,True,181,51.93,6.08,1.66,126,44.44,3.97,30.16,4.8,2.4,33.33,61.48
00BNFE0026,2001,00BNFE,228,16,7.02,16,7.02,True,166,45.18,6.02,3.61,134,28.36,39.55,13.43,0.0,0.0,13.64,63.7
00BNFE0027,2001,00BNFE,253,3,1.19,3,1.19,True,175,66.86,8.57,0.0,116,50.86,3.45,28.45,0.0,0.0,23.31,45.0
00BNFE0028,2001,00BNFE,282,0,0.0,6,2.13,True,194,47.94,7.73,0.0,139,10.79,74.82,12.23,2.17,0.0,2.07,63.77
00BNFE0029,2001,00BNFE,360,0,0.0,0,0.0,True,233,44.64,8.15,1.29,129,20.16,73.64,6.2,2.31,0.0,0.0,59.85
00BNFE0030,2001,00BNFE,266,29,10.9,26,9.77,True,164,62.2,1.83,6.1,139,28.78,12.95,28.78,0.0,0.0,17.33,52.86
00BNFE0031,2001,00BNFE,264,0,0.0,0,0.0,True,200,38.0,8.5,3.0,144,15.97,70.83,11.11,0.0,0.0,7.79,72.22
00BNFE0032,2001,00BNFE,323,6,1.86,7,2.17,True,192,34.38,1.56,1.56,121,26.45,66.12,4.96,0.0,0.0,0.0,62.6
00BNFE0033,2001,00BNFE,270,15,5.56,14,5.19,True,186,37.1,4.3,3.23,116,16.38,74.14,9.48,2.52,0.0,2.48,54.92
00BNFE0034,2001,00BNFE,306,6,1.96,3,0.98,True,200,52.0,8.0,1.5,126,17.46,78.57,3.97,2.94,0.0,2.1,54.81
00BNFF0001,2001,00BNFF,263,0,0.0,0,0.0,True,160,42.5,5.62,1.88,130,24.62,64.62,8.46,0.0,0.0,4.69,71.65
00BNFF0002,2001,00BNFF,302,0,0.0,0,0.0,True,224,44.64,6.25,1.34,123,21.14,73.98,4.88,0.0,0.0,0.0,56.91
00BNFF0003,2001,00BNFF,308,0,0.0,0,0.0,True,141,43.97,4.26,2.13,134,29.1,48.51,5.97,0.0,0.0,8.96,70.99
00BNFF0004,2001,00BNFF,326,0,0.0,0,0.0,True,176,47.16,10.23,1.7,117,23.93,58.97,8.55,5.98,2.56,2.56,61.21
00BNFF0005,2001,00BNFF,287,3,1.05,0,0.0,True,208,48.56,1.44,4.33,120,31.67,65.83,2.5,2.29,0.0,0.0,59.35
00BNFF0006,2001,00BNFF,292,13,4.45,10,3.42,True,191,39.79,9.95,3.14,122,16.39,72.95,8.2,2.42,0.0,0.0,64.06
00BNFF0007,2001,00BNFF,263,0,0.0,3,1.14,True,167,41.32,6.59,5.39,116,17.24,72.41,7.76,3.42,0.0,0.0,67.54
00BNFF0008,2001,00BNFF,281,0,0.0,3,1.07,True,207,46.38,9.18,2.9,118,20.34,79.66,0.0,3.2,0.0,2.17,65.35
00BNFF0009,2001,00BNFF,268,0,0.0,0,0.0,True,204,71.57,4.41,2.94,118,89.83,0.0,10.17,0.0,0.0,11.2,30.43
00BNFF0010,2001,00BNFF,293,17,5.8,15,5.12,True,205,69.27,7.32,7.32,115,60.0,29.57,10.43,0.0,0.0,0.0,31.43
00BNFF0011,2001,00BNFF,206,0,0.0,3,1.46,True,151,49.67,11.92,1.99,141,4.26,4.96,4.96,0.0,0.0,0.0,62.22
00BNFF0012,2001,00BNFF,183,0,0.0,3,1.64,True,94,39.36,0.0,3.19,117,17.09,69.23,11.11,0.0,0.0,0.0,79.46
00BNFF0013,2001,00BNFF,267,0,0.0,3,1.12,True,176,52.27,1.7,3.98,129,41.09,51.16,7.75,0.0,0.0,2.22,51.15
00BNFF0014,2001,00BNFF,313,4,1.28,7,2.24,True,213,69.95,2.82,7.51,134,91.04,2.24,6.72,2.27,0.0,19.71,30.37
00BNFF0015,2001,00BNFF,284,0,0.0,3,1.06,True,209,60.77,1.44,4.78,123,75.61,15.45,8.94,0.0,0.0,12.1,39.53
00BNFF0016,2001,00BNFF,283,7,2.47,6,2.12,True,182,43.96,6.59,3.85,125,28.0,62.4,9.6,0.0,0.0,6.72,56.2
00BNFF0017,2001,00BNFF,252,0,0.0,0,0.0,True,200,48.5,1.5,2.5,116,57.76,36.21,6.03,2.52,0.0,7.44,38.66
00BNFF0018,2001,00BNFF,306,0,0.0,8,2.61,True,182,52.75,6.59,3.3,134,50.75,37.31,9.7,2.22,0.0,8.51,51.43
00BNFF0019,2001,00BNFF,282,0,0.0,3,1.06,True,203,71.92,4.43,4.43,122,83.61,8.2,8.2,2.38,2.38,11.72,36.8
00BNFF0020,2001,00BNFF,321,0,0.0,3,0.93,True,213,44.13,6.1,1.41,127,26.77,62.99,10.24,0.0,0.0,0.0,59.54
00BNFF0021,2001,00BNFF,304,3,0.99,0,0.0,True,189,57.67,4.76,4.23,126,67.46,25.4,7.14,2.42,0.0,11.38,45.97
00BNFF0022,2001,00BNFF,239,0,0.0,0,0.0,True,180,51.67,0.0,2.22,129,65.89,13.95,14.73,2.38,0.0,21.31,45.83
00BNFF0023,2001,00BNFF,330,3,0.91,20,6.06,True,233,63.95,8.58,4.72,124,66.13,16.13,15.32,0.0,0.0,13.79,34.13
00BNFF0024,2001,00BNFF,317,0,0.0,3,0.95,True,226,60.18,4.42,4.42,129,84.5,13.18,2.33,0.0,0.0,9.16,31.78
00BNFF0025,2001,00BNFF,253,3,1.19,3,1.19,True,152,47.37,3.95,1.97,136,39.71,38.97,16.91,2.26,0.0,12.12,55.97
00BNFF0026,2001,00BNFF,287,6,2.09,3,1.05,True,190,50.53,1.58,2.11,127,35.43,46.46,15.75,0.0,0.0,2.48,47.62
00BNFF0027,2001,00BNFF,275,0,0.0,3,1.09,True,177,50.85,5.08,3.39,128,48.44,40.62,10.94,2.22,2.22,4.65,46.62
00BNFF0028,2001,00BNFF,264,0,0.0,0,0.0,True,171,42.69,7.02,1.75,133,21.8,65.41,10.53,0.0,0.0,4.76,77.86
00BNFF0029,2001,00BNFF,308,3,0.97,6,1.95,True,204,51.47,5.88,7.84,131,26.72,60.31,7.63,2.27,0.0,4.72,60.47
00BNFF0030,2001,00BNFF,287,0,0.0,0,0.0,True,206,54.85,5.83,1.46,123,35.77,52.85,4.88,0.0,0.0,4.88,58.33
00BNFF0031,2001,00BNFF,141,3,2.13,3,2.13,True,111,45.95,9.01,2.7,120,2.5,77.5,15.83,0.0,0.0,9.77,80.83
00BNFF0032,2001,00BNFF,355,24,6.76,17,4.79,True,256,66.41,1.17,14.45,130,91.54,6.15,2.31,2.34,0.0,4.58,6.67
00BNFF0033,2001,00BNFF,232,3,1.29,6,2.59,True,163,55.83,11.66,0.0,127,22.05,68.5,4.72,4.62,2.31,4.76,59.68
00BNFF0034,2001,00BNFF,283,0,0.0,0,0.0,True,192,69.79,3.12,3.12,124,75.81,17.74,6.45,2.44,2.44,7.32,38.71
00BNFF0035,2001,00BNFF,290,0,0.0,3,1.03,True,179,56.42,0.0,4.47,122,54.92,10.66,34.43,2.54,0.0,16.94,42.06
00BNFF0036,2001,00BNFF,196,0,0.0,3,1.53,True,133,45.11,9.77,2.26,117,21.37,56.41,5.13,0.0,0.0,2.73,67.52
00BNFF0037,2001,00BNFF,288,0,0.0,0,0.0,True,177,55.93,5.08,5.65,120,30.83,48.33,5.0,5.0,2.5,5.04,45.69
00BNFG0001,2001,00BNFG,353,0,0.0,3,0.85,True,217,40.55,5.07,1.38,124,20.16,23.39,3.23,4.72,0.0,5.26,50.82
00BNFG0002,2001,00BNFG,284,0,0.0,0,0.0,True,192,53.65,8.33,3.12,125,28.8,2.4,19.2,0.0,0.0,6.98,59.2
00BNFG0003,2001,00BNFG,271,6,2.21,8,2.95,True,192,55.21,18.23,3.12,126,22.22,23.81,11.9,2.4,0.0,0.0,71.9
00BNFG0004,2001,00BNFG,325,0,0.0,8,2.46,True,215,57.67,4.19,4.65,128,47.66,10.16,14.84,4.72,2.36,8.13,41.41
00BNFG0005,2001,00BNFG,249,6,2.41,8,3.21,True,180,55.0,0.0,3.33,119,36.97,30.25,16.81,0.0,0.0,8.18,54.31
00BNFG0006,2001,00BNFG,265,7,2.64,7,2.64,True,178,48.31,7.3,3.93,119,31.09,37.82,26.05,2.59,2.59,17.12,67.26
00BNFG0007,2001,00BNFG,270,0,0.0,3,1.11,True,211,63.98,8.53,1.42,128,50.0,6.25,25.78,2.36,0.0,17.46,54.62
00BNFG0008,2001,00BNFG,228,0,0.0,3,1.32,True,184,56.52,7.07,5.43,116,39.66,39.66,17.24,0.0,0.0,8.33,49.57
00BNFG0009,2001,00BNFG,306,41,13.4,56,18.3,True,189,58.73,7.41,4.76,135,50.37,5.93,21.48,4.62,0.0,4.44,44.27
00BNFG0010,2001,00BNFG,235,8,3.4,5,2.13,True,166,39.76,9.04,0.0,117,18.8,59.83,11.11,0.0,0.0,2.61,66.67
00BNFG0011,2001,00BNFG,259,3,1.16,7,2.7,True,205,57.56,6.83,2.93,114,57.89,7.89,34.21,0.0,0.0,19.51,45.45
00BNFG0012,2001,00BNFG,321,63,19.63,50,15.58,True,194,30.93,4.64,1.55,121,9.92,66.94,2.48,3.23,0.0,0.0,64.8
00BNFG0013,2001,00BNFG,268,0,0.0,6,2.24,True,182,42.86,6.59,0.0,122,54.92,3.28,31.15,0.0,0.0,35.34,60.83
00BNFG0014,2001,00BNFG,259,0,0.0,3,1.16,True,176,38.64,6.82,1.7,118,14.41,40.68,2.54,0.0,0.0,2.34,68.5
00BNFG0015,2001,00BNFG,236,0,0.0,3,1.27,True,183,42.08,6.56,4.92,123,7.32,76.42,13.01,0.0,0.0,4.96,76.23
00BNFG0016,2001,00BNFG,241,8,3.32,8,3.32,True,176,51.14,6.25,5.11,107,32.71,15.89,18.69,2.63,0.0,12.82,62.39
00BNFG0017,2001,00BNFG,251,0,0.0,6,2.39,True,189,61.38,7.94,3.17,128,39.06,2.34,24.22,2.33,2.33,18.52,59.84
00BNFG0018,2001,00BNFG,273,3,1.1,7,2.56,True,194,64.43,6.7,3.09,123,55.28,4.07,26.02,2.34,0.0,25.89,51.56
00BNFG0019,2001,00BNFG,213,3,1.41,6,2.82,True,163,50.92,5.52,1.84,121,28.1,4.96,13.22,0.0,0.0,8.33,71.9
00BNFG0020,2001,00BNFG,211,0,0.0,3,1.42,True,145,50.34,2.07,2.07,117,13.68,71.79,9.4,0.0,0.0,0.0,74.58
00BNFG0021,2001,00BNFG,251,3,1.2,3,1.2,True,179,59.78,1.68,5.03,131,65.65,8.4,18.32,4.72,0.0,19.84,49.63
00BNFG0022,2001,00BNFG,265,0,0.0,0,0.0,True,157,56.05,5.73,0.0,117,40.17,33.33,14.53,2.4,2.4,11.86,60.5
00BNFG0023,2001,00BNFG,342,4,1.17,3,0.88,True,242,65.7,0.0,4.96,131,85.5,2.29,12.21,0.0,0.0,19.38,23.48
00BNFG0024,2001,00BNFG,366,6,1.64,10,2.73,True,255,46.67,7.84,3.53,137,56.2,9.49,26.28,0.0,0.0,22.39,46.67
00BNFG0025,2001,00BNFG,248,0,0.0,3,1.21,True,174,59.2,5.17,5.75,119,56.3,13.45,9.24,2.48,0.0,17.83,52.34
00BNFG0026,2001,00BNFG,325,3,0.92,4,1.23,True,225,62.22,4.44,6.22,145,70.34,8.28,17.24,2.16,0.0,14.69,39.16
00BNFG0027,2001,00BNFG,294,0,0.0,3,1.02,True,199,52.76,8.04,3.02,122,38.52,44.26,13.11,4.92,0.0,10.4,57.14
00BNFG0028,2001,00BNFG,328,0,0.0,3,0.91,True,221,39.37,9.95,4.07,133,11.28,78.2,10.53,2.31,0.0,2.27,57.58
00BNFG0029,2001,00BNFG,229,3,1.31,0,0.0,True,161,50.31,14.29,1.86,132,12.88,60.61,5.3,3.12,0.0,2.24,76.8
00BNFG0030,2001,00BNFG,227,12,5.29,9,3.96,True,134,46.27,11.19,2.24,110,12.73,40.91,10.0,2.68,0.0,2.59,71.3
00BNFG0031,2001,00BNFG,252,0,0.0,3,1.19,True,172,49.42,6.98,3.49,121,16.53,73.55,7.44,0.0,0.0,0.0,68.07
00BNFH0001,2001,00BNFH,281,6,2.14,23,8.19,True,183,60.66,0.0,7.65,125,91.2,2.4,6.4,0.0,0.0,4.58,12.9
00BNFH0002,2001,00BNFH,241,16,6.64,27,11.2,True,169,86.98,0.0,7.1,92,95.65,0.0,4.35,6.25,3.12,2.86,3.41
00BNFH0003,2001,00BNFH,301,0,0.0,0,0.0,True,197,55.84,7.11,1.52,126,38.1,46.03,8.73,2.4,0.0,11.28,49.59
00BNFH0004,2001,00BNFH,301,11,3.65,6,1.99,True,218,67.89,1.38,7.34,163,39.26,49.69,7.36,1.91,0.0,0.0,37.74
00BNFH0005,2001,00BNFH,268,0,0.0,3,1.12,True,155,52.9,3.87,4.52,136,36.76,46.32,12.5,2.24,0.0,13.04,54.55
00BNFH0006,2001,00BNFH,230,0,0.0,3,1.3,True,164,63.41,5.49,5.49,127,29.92,55.91,14.17,2.42,0.0,8.26,60.68
00BNFH0007,2001,00BNFH,211,0,0.0,3,1.42,True,179,47.49,6.15,2.23,139,17.99,75.54,4.32,2.03,0.0,2.16,63.64
00BNFH0008,2001,00BNFH,340,0,0.0,8,2.35,True,266,74.06,5.64,6.02,141,90.78,2.84,6.38,2.03,0.0,4.35,18.44
00BNFH0009,2001,00BNFH,309,0,0.0,0,0.0,True,204,45.59,4.41,1.47,119,13.45,71.43,15.13,2.54,0.0,0.0,53.04
00BNFH0010,2001,00BNFH,262,0,0.0,0,0.0,True,179,51.96,6.7,1.68,117,40.17,52.99,6.84,0.0,0.0,13.22,43.1
00BNFH0011,2001,00BNFH,145,0,0.0,0,0.0,True,134,52.24,6.72,2.24,112,13.39,73.21,10.71,0.0,0.0,25.4,69.03
00BNFH0012,2001,00BNFH,316,0,0.0,3,0.95,True,219,67.12,5.48,8.22,124,95.16,2.42,2.42,0.0,0.0,2.27,9.52
00BNFH0013,2001,00BNFH,340,3,0.88,6,1.76,True,247,65.59,1.21,6.88,147,91.84,6.12,2.04,0.0,0.0,4.14,17.86
00BNFH0014,2001,00BNFH,205,7,3.41,3,1.46,True,120,75.83,2.5,2.5,133,73.68,15.04,11.28,2.13,0.0,2.13,37.68
00BNFH0015,2001,00BNFH,258,7,2.71,4,1.55,True,198,77.78,0.0,8.59,119,73.11,10.08,9.24,0.0,0.0,14.75,22.13
00BNFH0016,2001,00BNFH,305,0,0.0,0,0.0,True,200,60.5,3.5,3.0,132,43.94,48.48,7.58,4.41,0.0,14.06,49.23
00BNFH0017,2001,00BNFH,221,0,0.0,0,0.0,True,147,42.86,4.08,2.04,143,24.48,38.46,6.99,2.01,2.01,13.24,63.01
00BNFH0018,2001,00BNFH,284,0,0.0,4,1.41,True,221,61.09,2.71,4.52,135,77.04,20.74,0.0,0.0,0.0,2.38,25.36
00BNFH0019,2001,00BNFH,278,0,0.0,6,2.16,True,194,53.09,4.64,4.64,134,26.12,67.16,6.72,0.0,0.0,15.49,52.55
00BNFH0020,2001,00BNFH,259,0,0.0,3,1.16,True,186,63.98,3.23,1.61,123,47.97,46.34,5.69,0.0,0.0,4.38,45.24
00BNFH0021,2001,00BNFH,277,0,0.0,3,1.08,True,194,57.73,8.25,7.22,126,28.57,64.29,7.14,2.31,0.0,0.0,53.79
00BNFH0022,2001,00BNFH,155,0,0.0,0,0.0,True,121,58.68,12.4,4.96,127,29.92,7.87,5.51,2.33,2.33,5.69,57.81
00BNFH0023,2001,00BNFH,262,0,0.0,0,0.0,True,168,51.19,3.57,0.0,107,23.36,69.16,7.48,5.56,5.56,2.97,55.45
00BNFH0024,2001,00BNFH,313,0,0.0,6,1.92,True,212,70.75,1.42,5.66,113,88.5,8.85,2.65,0.0,0.0,0.0,15.04
00BNFH0025,2001,00BNFH,294,3,1.02,6,2.04,True,193,55.44,4.66,1.55,144,34.72,52.78,10.42,0.0,0.0,6.43,50.72
00BNFH0026,2001,00BNFH,269,0,0.0,10,3.72,True,190,47.37,0.0,6.32,118,88.98,0.0,2.54,2.52,0.0,0.0,20.49
00BNFH0027,2001,00BNFH,303,0,0.0,0,0.0,True,226,47.79,6.64,0.0,158,21.52,55.7,8.86,0.0,0.0,0.0,55.49
00BNFH0028,2001,00BNFH,296,0,0.0,0,0.0,True,191,54.45,4.71,3.14,111,36.94,54.95,8.11,0.0,0.0,5.04,47.2
00BNFH0029,2001,00BNFH,280,0,0.0,3,1.07,True,171,59.65,9.36,5.26,111,19.82,74.77,5.41,5.31,0.0,0.0,60.0
00BNFH0030,2001,00BNFH,302,6,1.99,9,2.98,True,221,49.32,0.0,4.52,134,92.54,4.48,2.99,0.0,0.0,7.48,21.28
00BNFH0031,2001,00BNFH,220,0,0.0,6,2.73,True,148,57.43,6.76,6.08,105,29.52,64.76,5.71,0.0,0.0,0.0,52.43
00BNFH0032,2001,00BNFH,217,0,0.0,0,0.0,True,155,73.55,4.52,3.87,130,41.54,5.38,3.08,0.0,0.0,6.92,45.67
00BNFH0033,2001,00BNFH,332,0,0.0,3,0.9,True,194,41.75,4.64,3.09,118,21.19,65.25,11.02,2.56,0.0,0.0,54.24
00BNFH0034,2001,00BNFH,241,0,0.0,3,1.24,True,151,54.3,7.95,1.99,107,18.69,74.77,6.54,2.86,0.0,2.75,57.28
00BNFH0035,2001,00BNFH,269,0,0.0,3,1.12,True,171,50.88,3.51,1.75,119,18.49,71.43,7.56,3.7,0.0,0.0,50.86
00BNFH0036,2001,00BNFH,303,0,0.0,6,1.98,True,179,56.42,3.35,1.68,130,35.38,58.46,6.15,0.0,0.0,6.57,48.48
00BNFH0037,2001,00BNFH,241,0,0.0,0,0.0,True,179,52.51,4.47,5.03,122,27.87,64.75,7.38,2.48,0.0,7.2,51.2
00BNFH0038,2001,00BNFH,326,0,0.0,9,2.76,True,252,63.89,2.38,5.56,127,81.1,14.17,4.72,0.0,0.0,8.87,18.38
00BNFH0039,2001,00BNFH,240,0,0.0,0,0.0,True,173,44.51,5.78,3.47,128,29.69,59.38,8.59,3.2,0.0,7.2,59.38
00BNFH0040,2001,00BNFH,315,0,0.0,14,4.44,True,219,57.99,4.57,5.94,127,33.86,56.69,4.72,0.0,0.0,2.63,42.11
00BNFJ0001,2001,00BNFJ,280,0,0.0,10,3.57,True,200,51.0,1.5,8.0,124,58.06,7.26,19.35,2.48,0.0,4.96,37.7
00BNFJ0002,2001,00BNFJ,261,9,3.45,13,4.98,True,164,48.17,3.66,1.83,107,30.84,60.75,5.61,3.7,0.0,9.28,50.98
00BNFJ0003,2001,00BNFJ,338,3,0.89,10,2.96,True,233,61.8,10.3,3.0,129,26.36,68.22,5.43,2.38,0.0,0.0,48.48
00BNFJ0004,2001,00BNFJ,313,0,0.0,7,2.24,True,239,70.71,6.28,7.11,123,77.24,12.2,10.57,5.47,0.0,13.56,29.13
00BNFJ0005,2001,00BNFJ,274,0,0.0,8,2.92,True,184,52.72,8.15,0.0,120,20.0,68.33,5.0,2.48,0.0,4.92,57.26
00BNFJ0006,2001,00BNFJ,319,6,1.88,19,5.96,True,212,54.25,6.13,1.89,132,21.97,67.42,8.33,0.0,0.0,10.56,50.0
00BNFJ0007,2001,00BNFJ,304,3,0.99,33,10.86,True,230,67.39,3.91,8.26,132,80.3,6.06,13.64,3.05,0.0,6.72,13.74
00BNFJ0008,2001,00BNFJ,370,0,0.0,23,6.22,True,214,53.74,4.67,5.14,124,29.84,56.45,13.71,4.84,0.0,2.56,45.6
00BNFJ0009,2001,00BNFJ,247,12,4.86,10,4.05,True,177,59.32,8.47,9.04,119,47.9,38.66,10.92,2.42,0.0,12.5,55.46
00BNFJ0010,2001,00BNFJ,335,6,1.79,26,7.76,True,215,53.95,6.98,8.37,125,20.8,61.6,10.4,7.52,2.26,11.03,42.54
00BNFJ0011,2001,00BNFJ,300,6,2.0,24,8.0,True,200,57.0,4.5,4.5,120,30.83,60.83,8.33,2.61,0.0,14.29,42.24
00BNFJ0012,2001,00BNFJ,318,6,1.89,17,5.35,True,202,50.5,5.45,6.44,133,33.83,53.38,10.53,0.0,0.0,13.85,48.39
00BNFJ0013,2001,00BNFJ,303,0,0.0,19,6.27,True,218,47.71,5.5,4.13,131,19.08,66.41,14.5,9.7,0.0,9.32,56.06
00BNFJ0014,2001,00BNFJ,291,3,1.03,6,2.06,True,200,56.0,8.0,3.0,135,25.93,60.0,5.19,6.87,4.58,4.41,53.68
00BNFJ0015,2001,00BNFJ,287,0,0.0,6,2.09,True,199,52.76,5.03,3.52,124,16.13,71.77,9.68,2.42,0.0,13.95,54.84
00BNFJ0016,2001,00BNFJ,312,0,0.0,14,4.49,True,212,54.72,4.25,2.83,129,26.36,61.24,10.08,2.22,0.0,4.84,40.77
00BNFJ0017,2001,00BNFJ,276,0,0.0,10,3.62,True,180,56.67,2.78,1.67,126,29.37,63.49,7.14,0.0,0.0,0.0,53.6
00BNFJ0018,2001,00BNFJ,324,0,0.0,27,8.33,True,185,47.57,3.24,1.62,115,29.57,63.48,6.96,7.5,2.5,9.45,54.17
00BNFJ0019,2001,00BNFJ,282,0,0.0,7,2.48,True,218,61.93,4.13,6.88,116,59.48,32.76,7.76,0.0,0.0,5.26,34.43
00BNFJ0020,2001,00BNFJ,302,3,0.99,16,5.3,True,181,54.7,3.31,4.42,125,33.6,40.8,5.6,2.36,0.0,12.1,48.12
00BNFJ0021,2001,00BNFJ,297,0,0.0,16,5.39,True,208,51.92,7.21,6.25,121,28.93,62.81,8.26,7.76,2.59,5.31,50.4
00BNFJ0022,2001,00BNFJ,304,6,1.97,25,8.22,True,198,61.62,1.52,10.61,116,37.93,52.59,9.48,2.54,2.54,10.71,49.17
00BNFJ0023,2001,00BNFJ,325,0,0.0,9,2.77,True,232,56.9,7.33,0.0,128,23.44,67.19,9.38,0.0,0.0,6.92,46.46
00BNFJ0024,2001,00BNFJ,286,6,2.1,26,9.09,True,190,60.0,3.16,8.42,129,83.72,6.98,9.3,0.0,0.0,8.76,40.91
00BNFJ0025,2001,00BNFJ,311,3,0.96,10,3.22,True,231,78.79,3.9,8.23,122,63.93,4.92,31.15,0.0,0.0,7.09,17.5
00BNFJ0026,2001,00BNFJ,318,0,0.0,14,4.4,True,230,66.09,5.65,7.39,122,49.18,36.07,14.75,2.52,2.52,2.5,31.4
00BNFJ0027,2001,00BNFJ,355,3,0.85,10,2.82,True,269,72.12,2.23,8.18,137,86.13,2.19,9.49,2.13,0.0,7.58,18.71
00BNFJ0028,2001,00BNFJ,401,3,0.75,43,10.72,True,287,64.11,3.14,7.32,142,80.99,8.45,10.56,4.14,2.07,12.33,15.38
00BNFJ0029,2001,00BNFJ,314,0,0.0,54,17.2,True,225,67.56,1.33,12.44,105,75.24,8.57,13.33,7.77,2.91,7.89,21.0
00BNFJ0030,2001,00BNFJ,386,6,1.55,51,13.21,True,270,65.56,2.22,8.52,126,90.48,3.97,3.17,2.33,0.0,2.5,22.39
00BNFJ0031,2001,00BNFJ,367,3,0.82,12,3.27,True,245,57.14,2.45,3.67,137,56.2,32.12,7.3,2.29,2.29,15.07,31.5
00BNFJ0032,2001,00BNFJ,308,0,0.0,3,0.97,True,206,56.31,1.46,4.37,138,4.35,5.07,12.32,0.0,0.0,35.82,41.35
00BNFJ0033,2001,00BNFJ,359,0,0.0,13,3.62,True,240,49.58,6.67,6.25,130,19.23,73.08,5.38,4.44,2.22,15.94,52.9
00BNFJ0034,2001,00BNFJ,390,3,0.77,57,14.62,True,254,59.06,3.54,9.84,124,82.26,8.87,6.45,3.97,0.0,9.84,20.49
00BNFJ0035,2001,00BNFJ,291,4,1.37,29,9.97,True,221,61.99,1.36,6.79,130,65.38,15.38,16.92,4.48,2.24,12.61,39.53
00BNFJ0036,2001,00BNFJ,347,0,0.0,28,8.07,True,222,61.26,1.35,8.11,117,80.34,4.27,9.4,4.96,0.0,2.61,24.79
00BNFJ0037,2001,00BNFJ,348,0,0.0,9,2.59,True,223,56.05,4.04,4.93,131,39.69,54.96,5.34,5.51,2.36,7.14,45.04
00BNFJ0038,2001,00BNFJ,262,3,1.15,9,3.44,True,193,64.77,7.25,4.66,119,34.45,48.74,16.81,2.46,2.46,7.32,43.9
00BNFJ0039,2001,00BNFJ,246,0,0.0,3,1.22,True,154,57.14,10.39,1.95,123,26.83,63.41,7.32,2.42,0.0,5.31,52.94
00BNFJ0040,2001,00BNFJ,348,0,0.0,28,8.05,True,214,57.48,7.94,3.74,127,35.43,54.33,10.24,5.26,0.0,7.2,39.06
00BNFJ0041,2001,00BNFJ,304,3,0.99,22,7.24,True,189,48.15,5.29,3.17,127,20.47,61.42,11.81,6.4,2.4,2.44,49.17
00BNFJ0042,2001,00BNFJ,281,3,1.07,7,2.49,True,186,57.53,10.22,9.14,122,28.69,52.46,8.2,2.34,0.0,9.92,51.67
00BNFJ0043,2001,00BNFJ,224,0,0.0,13,5.8,True,149,44.97,4.7,2.01,120,14.17,75.83,2.5,0.0,0.0,7.89,64.35
00BNFJ0044,2001,00BNFJ,313,0,0.0,8,2.56,True,235,57.87,5.53,3.83,128,37.5,47.66,7.81,0.0,0.0,17.78,46.67
00BNFK0001,2001,00BNFK,604,59,9.77,109,18.05,True,584,40.41,1.2,2.91,136,56.62,4.41,36.76,2.16,2.16,8.7,43.38
00BNFK0002,2001,00BNFK,335,13,3.88,12,3.58,True,326,50.31,2.76,2.76,291,11.0,10.65,73.54,1.02,1.02,44.98,76.03
00BNFK0003,2001,00BNFK,214,0,0.0,9,4.21,True,184,44.57,8.7,1.63,122,5.74,81.97,8.2,2.4,0.0,9.38,65.69
00BNFK0004,2001,00BNFK,247,22,8.91,17,6.88,True,179,34.08,6.7,0.0,103,8.74,84.47,6.8,0.0,0.0,2.86,65.77
00BNFK0005,2001,00BNFK,168,0,0.0,0,0.0,True,132,37.12,12.88,2.27,92,5.43,77.17,10.87,0.0,0.0,9.38,91.49
00BNFK0006,2001,00BNFK,140,0,0.0,6,4.29,True,134,71.64,9.7,7.46,91,9.89,29.67,53.85,3.33,0.0,11.83,51.76
00BNFK0007,2001,00BNFK,190,0,0.0,0,0.0,True,116,41.38,0.0,3.45,105,17.14,71.43,8.57,0.0,0.0,0.0,73.39
00BNFK0008,2001,00BNFK,221,3,1.36,24,10.86,True,144,48.61,8.33,7.64,101,19.8,33.66,14.85,0.0,0.0,3.33,62.24
00BNFK0009,2001,00BNFK,237,3,1.27,0,0.0,True,157,39.49,7.64,1.91,117,15.38,76.92,5.13,0.0,0.0,2.8,68.07
00BNFK0010,2001,00BNFK,257,4,1.56,0,0.0,True,168,39.88,8.33,0.0,114,13.16,77.19,9.65,5.0,2.5,0.0,85.0
00BNFK0011,2001,00BNFK,230,4,1.74,6,2.61,True,224,67.41,4.02,4.46,84,27.38,4.76,67.86,0.0,0.0,3.37,37.21
00BNFK0012,2001,00BNFK,188,10,5.32,9,4.79,True,135,41.48,13.33,2.22,102,10.78,80.39,5.88,0.0,0.0,2.75,70.3
00BNFK0013,2001,00BNFK,215,32,14.88,21,9.77,True,167,40.12,3.59,1.8,101,20.79,65.35,6.93,6.06,0.0,2.61,68.52
00BNFK0014,2001,00BNFK,208,0,0.0,4,1.92,True,150,42.0,6.0,0.0,124,29.03,6.45,15.32,0.0,0.0,12.1,72.36
00BNFK0015,2001,00BNFK,155,3,1.94,0,0.0,True,108,79.63,5.56,5.56,75,76.0,5.33,12.0,3.95,0.0,3.95,39.19
