zoneid,ward_code,year,TOTAL_RES_1981,TOTAL_MALE_1981,TOTAL_FEMALE_1981,FAR_EAST_BORN_1981,FAR_EAST_BORN_MALE_1981,FAR_EAST_BORN_FEMALE_1981,PCT_FAR_EAST_BORN_1981,TOTAL_HH_1981,OWNER_OCC_HH_1981,COUNCIL_HH_1981,NO_CAR_HH_1981,OVERCROWD_GT1P5_1981,OVERCROWD_1TO1P5_1981,NO_BATH_WC_1981,NO_INSIDE_BATH_WC_1981,PCT_OWNER_OCC_1981,PCT_COUNCIL_1981,PCT_NO_CAR_1981,PCT_OVERCROWD_GT1P5_1981,PCT_OVERCROWD_1TO1P5_1981,PCT_NO_BATH_WC_1981,PCT_NO_INSIDE_BATH_WC_1981,EMPLOYED_1981,UNEMPLOYED_1981,ECON_ACTIVE_1981
03BNAJ30,03BNAJ,1981,,,,0,0,0,0.0,172,5,0,118,1,11,0,0,2.9069767441860463,0.0,68.6046511627907,0.5813953488372093,6.395348837209302,0.0,0.0,,,
03BNAJ31,03BNAJ,1981,,,,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAK01,03BNAK,1981,,,,0,0,0,0.0,189,18,4,139,0,11,2,2,9.523809523809524,2.1164021164021163,73.54497354497354,0.0,5.8201058201058204,1.0582010582010581,1.0582010582010581,,,
03BNAK02,03BNAK,1981,,,,0,0,0,0.0,191,57,0,120,4,14,1,0,29.842931937172775,0.0,62.82722513089005,2.094240837696335,7.329842931937173,0.5235602094240838,0.0,,,
03BNAK03,03BNAK,1981,,,,1,0,1,0.0,225,189,0,75,1,9,0,0,84.0,0.0,33.333333333333336,0.4444444444444444,4.0,0.0,0.0,,,
03BNAK04,03BNAK,1981,,,,0,0,0,0.0,167,83,1,98,1,3,2,0,49.70059880239521,0.5988023952095808,58.68263473053892,0.5988023952095808,1.7964071856287425,1.1976047904191616,0.0,,,
03BNAK05,03BNAK,1981,,,,4,2,2,0.0,191,31,0,121,2,7,0,0,16.230366492146597,0.0,63.35078534031414,1.0471204188481675,3.6649214659685865,0.0,0.0,,,
03BNAK06,03BNAK,1981,,,,0,0,0,0.0,196,39,0,121,0,3,0,0,19.897959183673468,0.0,61.734693877551024,0.0,1.530612244897959,0.0,0.0,,,
03BNAK07,03BNAK,1981,,,,0,0,0,0.0,193,164,0,64,0,10,0,0,84.97409326424871,0.0,33.16062176165803,0.0,5.181347150259067,0.0,0.0,,,
03BNAK08,03BNAK,1981,,,,1,0,1,0.0,202,33,1,127,1,5,2,0,16.336633663366335,0.49504950495049505,62.87128712871287,0.49504950495049505,2.4752475247524752,0.9900990099009901,0.0,,,
03BNAK09,03BNAK,1981,,,,0,0,0,0.0,209,5,0,135,5,12,0,0,2.3923444976076556,0.0,64.5933014354067,2.3923444976076556,5.741626794258373,0.0,0.0,,,
03BNAK10,03BNAK,1981,,,,0,0,0,0.0,177,0,0,146,2,0,0,0,0.0,0.0,82.48587570621469,1.1299435028248588,0.0,0.0,0.0,,,
03BNAK11,03BNAK,1981,,,,0,0,0,0.0,165,0,0,139,1,1,0,0,0.0,0.0,84.24242424242425,0.6060606060606061,0.6060606060606061,0.0,0.0,,,
03BNAK12,03BNAK,1981,,,,0,0,0,0.0,166,0,0,134,0,0,0,0,0.0,0.0,80.72289156626506,0.0,0.0,0.0,0.0,,,
03BNAK13,03BNAK,1981,,,,0,0,0,0.0,180,0,2,149,0,0,2,0,0.0,1.1111111111111112,82.77777777777777,0.0,0.0,1.1111111111111112,0.0,,,
03BNAK14,03BNAK,1981,,,,1,1,0,0.0,223,78,0,129,3,8,0,0,34.97757847533632,0.0,57.847533632286996,1.345291479820628,3.587443946188341,0.0,0.0,,,
03BNAK15,03BNAK,1981,,,,1,0,1,0.0,204,112,0,99,2,2,0,1,54.90196078431372,0.0,48.529411764705884,0.9803921568627451,0.9803921568627451,0.0,0.49019607843137253,,,
03BNAK16,03BNAK,1981,,,,3,1,2,0.0,199,96,0,96,0,9,0,0,48.24120603015076,0.0,48.24120603015076,0.0,4.522613065326633,0.0,0.0,,,
03BNAK17,03BNAK,1981,,,,0,0,0,0.0,197,0,0,141,0,0,0,0,0.0,0.0,71.57360406091371,0.0,0.0,0.0,0.0,,,
03BNAK18,03BNAK,1981,,,,0,0,0,0.0,190,0,0,143,0,2,0,0,0.0,0.0,75.26315789473684,0.0,1.0526315789473684,0.0,0.0,,,
03BNAK19,03BNAK,1981,,,,0,0,0,0.0,177,132,0,69,1,11,0,0,74.57627118644068,0.0,38.983050847457626,0.5649717514124294,6.214689265536723,0.0,0.0,,,
03BNAK20,03BNAK,1981,,,,0,0,0,0.0,205,12,0,149,2,10,1,0,5.853658536585366,0.0,72.6829268292683,0.975609756097561,4.878048780487805,0.4878048780487805,0.0,,,
03BNAK21,03BNAK,1981,,,,0,0,0,0.0,217,18,0,150,0,6,0,0,8.294930875576037,0.0,69.12442396313364,0.0,2.7649769585253456,0.0,0.0,,,
03BNAK22,03BNAK,1981,,,,1,1,0,0.0,193,56,0,131,0,5,0,0,29.015544041450777,0.0,67.87564766839378,0.0,2.5906735751295336,0.0,0.0,,,
03BNAK23,03BNAK,1981,,,,0,0,0,0.0,227,7,0,170,2,16,1,0,3.0837004405286343,0.0,74.8898678414097,0.8810572687224669,7.048458149779735,0.44052863436123346,0.0,,,
03BNAK24,03BNAK,1981,,,,0,0,0,0.0,210,22,0,151,1,4,0,0,10.476190476190476,0.0,71.9047619047619,0.47619047619047616,1.9047619047619047,0.0,0.0,,,
03BNAK25,03BNAK,1981,,,,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAL01,03BNAL,1981,,,,1,1,0,0.0,75,6,0,58,0,4,1,0,8.0,0.0,77.33333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,,,
03BNAL02,03BNAL,1981,,,,19,13,6,0.0,192,165,0,76,10,12,0,0,85.9375,0.0,39.583333333333336,5.208333333333333,6.25,0.0,0.0,,,
03BNAL03,03BNAL,1981,,,,1,0,1,0.0,153,135,0,77,3,13,0,0,88.23529411764706,0.0,50.326797385620914,1.9607843137254901,8.49673202614379,0.0,0.0,,,
03BNAL04,03BNAL,1981,,,,21,10,11,0.0,126,84,0,88,4,15,14,0,66.66666666666667,0.0,69.84126984126983,3.1746031746031744,11.904761904761905,11.11111111111111,0.0,,,
03BNAL05,03BNAL,1981,,,,40,27,13,0.0,176,124,0,121,12,13,13,0,70.45454545454545,0.0,68.75,6.818181818181818,7.386363636363637,7.386363636363637,0.0,,,
03BNAL06,03BNAL,1981,,,,18,14,4,0.0,199,128,0,109,1,9,3,0,64.321608040201,0.0,54.77386934673367,0.5025125628140703,4.522613065326633,1.5075376884422111,0.0,,,
03BNAL07,03BNAL,1981,,,,16,11,5,0.0,213,159,0,130,1,16,15,1,74.64788732394366,0.0,61.032863849765256,0.4694835680751174,7.511737089201878,7.042253521126761,0.4694835680751174,,,
03BNAL08,03BNAL,1981,,,,10,7,3,0.0,145,81,0,66,6,5,0,0,55.86206896551724,0.0,45.51724137931034,4.137931034482759,3.4482758620689653,0.0,0.0,,,
03BNAL09,03BNAL,1981,,,,0,0,0,0.0,129,23,2,80,1,8,25,1,17.829457364341085,1.550387596899225,62.01550387596899,0.7751937984496124,6.2015503875969,19.37984496124031,0.7751937984496124,,,
03BNAL10,03BNAL,1981,,,,0,0,0,0.0,135,111,0,71,6,11,2,0,82.22222222222223,0.0,52.592592592592595,4.444444444444445,8.148148148148149,1.4814814814814814,0.0,,,
03BNAL11,03BNAL,1981,,,,5,2,3,0.0,118,104,0,68,2,15,2,0,88.13559322033899,0.0,57.6271186440678,1.694915254237288,12.711864406779661,1.694915254237288,0.0,,,
03BNAL12,03BNAL,1981,,,,0,0,0,0.0,218,3,0,174,1,8,0,0,1.3761467889908257,0.0,79.81651376146789,0.45871559633027525,3.669724770642202,0.0,0.0,,,
03BNAL13,03BNAL,1981,,,,0,0,0,0.0,86,64,0,48,4,4,1,0,74.4186046511628,0.0,55.81395348837209,4.651162790697675,4.651162790697675,1.1627906976744187,0.0,,,
03BNAL14,03BNAL,1981,,,,2,2,0,0.0,53,22,0,40,3,2,0,0,41.509433962264154,0.0,75.47169811320755,5.660377358490566,3.7735849056603774,0.0,0.0,,,
03BNAL15,03BNAL,1981,,,,6,4,2,0.0,117,36,0,81,0,11,4,0,30.76923076923077,0.0,69.23076923076923,0.0,9.401709401709402,3.4188034188034186,0.0,,,
03BNAL16,03BNAL,1981,,,,6,4,2,0.0,124,73,0,74,6,27,6,0,58.87096774193548,0.0,59.67741935483871,4.838709677419355,21.774193548387096,4.838709677419355,0.0,,,
03BNAL17,03BNAL,1981,,,,1,0,1,0.0,128,0,0,99,0,5,0,0,0.0,0.0,77.34375,0.0,3.90625,0.0,0.0,,,
03BNAL18,03BNAL,1981,,,,0,0,0,0.0,169,26,1,132,2,6,2,0,15.384615384615385,0.591715976331361,78.10650887573965,1.183431952662722,3.5502958579881656,1.183431952662722,0.0,,,
03BNAL19,03BNAL,1981,,,,6,3,3,0.0,153,103,1,96,6,4,8,3,67.3202614379085,0.6535947712418301,62.745098039215684,3.9215686274509802,2.6143790849673203,5.228758169934641,1.9607843137254901,,,
03BNAL20,03BNAL,1981,,,,15,8,7,0.0,170,113,0,96,3,6,6,2,66.47058823529412,0.0,56.470588235294116,1.7647058823529411,3.5294117647058822,3.5294117647058822,1.1764705882352942,,,
03BNAL21,03BNAL,1981,,,,0,0,0,0.0,145,0,0,119,2,16,0,0,0.0,0.0,82.06896551724138,1.3793103448275863,11.03448275862069,0.0,0.0,,,
03BNAL22,03BNAL,1981,,,,0,0,0,0.0,162,2,0,120,0,6,0,0,1.2345679012345678,0.0,74.07407407407408,0.0,3.7037037037037037,0.0,0.0,,,
03BNAL23,03BNAL,1981,,,,0,0,0,0.0,154,0,0,126,3,12,0,0,0.0,0.0,81.81818181818181,1.948051948051948,7.792207792207792,0.0,0.0,,,
03BNAL24,03BNAL,1981,,,,11,2,9,0.0,166,130,0,104,10,24,17,1,78.3132530120482,0.0,62.65060240963855,6.024096385542169,14.457831325301205,10.240963855421686,0.6024096385542169,,,
03BNAL25,03BNAL,1981,,,,3,2,1,0.0,176,40,0,127,2,20,0,0,22.727272727272727,0.0,72.1590909090909,1.1363636363636365,11.363636363636363,0.0,0.0,,,
03BNAL26,03BNAL,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAM01,03BNAM,1981,,,,0,0,0,0.0,161,142,0,75,0,3,0,0,88.19875776397515,0.0,46.58385093167702,0.0,1.8633540372670807,0.0,0.0,,,
03BNAM02,03BNAM,1981,,,,2,2,0,0.0,216,182,0,84,0,10,0,0,84.25925925925925,0.0,38.888888888888886,0.0,4.62962962962963,0.0,0.0,,,
03BNAM03,03BNAM,1981,,,,5,2,3,0.0,196,145,0,104,1,4,4,0,73.9795918367347,0.0,53.06122448979592,0.5102040816326531,2.0408163265306123,2.0408163265306123,0.0,,,
03BNAM04,03BNAM,1981,,,,3,1,2,0.0,145,93,2,63,0,7,3,1,64.13793103448276,1.3793103448275863,43.44827586206897,0.0,4.827586206896552,2.0689655172413794,0.6896551724137931,,,
03BNAM05,03BNAM,1981,,,,0,0,0,0.0,140,25,0,77,1,3,0,0,17.857142857142858,0.0,55.0,0.7142857142857143,2.142857142857143,0.0,0.0,,,
03BNAM06,03BNAM,1981,,,,0,0,0,0.0,146,124,0,51,0,0,0,0,84.93150684931507,0.0,34.93150684931507,0.0,0.0,0.0,0.0,,,
03BNAM07,03BNAM,1981,,,,0,0,0,0.0,173,144,0,77,0,5,1,0,83.23699421965318,0.0,44.50867052023121,0.0,2.8901734104046244,0.5780346820809249,0.0,,,
03BNAM08,03BNAM,1981,,,,0,0,0,0.0,152,131,0,56,3,4,0,0,86.1842105263158,0.0,36.8421052631579,1.9736842105263157,2.6315789473684212,0.0,0.0,,,
03BNAM09,03BNAM,1981,,,,0,0,0,0.0,193,123,0,71,3,1,0,0,63.73056994818653,0.0,36.78756476683938,1.5544041450777202,0.5181347150259067,0.0,0.0,,,
03BNAM10,03BNAM,1981,,,,0,0,0,0.0,144,41,0,72,6,4,0,0,28.47222222222222,0.0,50.0,4.166666666666667,2.7777777777777777,0.0,0.0,,,
03BNAM11,03BNAM,1981,,,,3,2,1,0.0,165,33,0,114,2,2,0,0,20.0,0.0,69.0909090909091,1.2121212121212122,1.2121212121212122,0.0,0.0,,,
03BNAM12,03BNAM,1981,,,,2,1,1,0.0,187,51,0,103,1,1,3,0,27.272727272727273,0.0,55.080213903743314,0.5347593582887701,0.5347593582887701,1.6042780748663101,0.0,,,
03BNAM13,03BNAM,1981,,,,0,0,0,0.0,144,67,0,88,2,3,0,0,46.52777777777778,0.0,61.111111111111114,1.3888888888888888,2.0833333333333335,0.0,0.0,,,
03BNAM14,03BNAM,1981,,,,0,0,0,0.0,140,29,0,94,3,1,1,0,20.714285714285715,0.0,67.14285714285714,2.142857142857143,0.7142857142857143,0.7142857142857143,0.0,,,
03BNAM15,03BNAM,1981,,,,0,0,0,0.0,183,45,1,94,4,1,6,1,24.59016393442623,0.546448087431694,51.36612021857923,2.185792349726776,0.546448087431694,3.278688524590164,0.546448087431694,,,
03BNAM16,03BNAM,1981,,,,8,4,4,0.0,167,60,0,90,2,1,0,0,35.92814371257485,0.0,53.89221556886228,1.1976047904191616,0.5988023952095808,0.0,0.0,,,
03BNAM17,03BNAM,1981,,,,0,0,0,0.0,169,118,0,69,3,4,0,0,69.8224852071006,0.0,40.828402366863905,1.7751479289940828,2.366863905325444,0.0,0.0,,,
03BNAM18,03BNAM,1981,,,,0,0,0,0.0,141,109,0,49,0,2,0,0,77.30496453900709,0.0,34.751773049645394,0.0,1.4184397163120568,0.0,0.0,,,
03BNAM19,03BNAM,1981,,,,3,2,1,0.0,214,90,0,89,4,1,1,0,42.05607476635514,0.0,41.58878504672897,1.8691588785046729,0.4672897196261682,0.4672897196261682,0.0,,,
03BNAM20,03BNAM,1981,,,,1,0,1,0.0,189,141,0,101,5,2,12,0,74.60317460317461,0.0,53.439153439153436,2.6455026455026456,1.0582010582010581,6.349206349206349,0.0,,,
03BNAM21,03BNAM,1981,,,,1,0,1,0.0,220,140,0,118,0,2,5,4,63.63636363636363,0.0,53.63636363636363,0.0,0.9090909090909091,2.272727272727273,1.8181818181818181,,,
03BNAM22,03BNAM,1981,,,,0,0,0,0.0,135,83,0,59,2,5,2,0,61.48148148148148,0.0,43.7037037037037,1.4814814814814814,3.7037037037037037,1.4814814814814814,0.0,,,
03BNAM23,03BNAM,1981,,,,3,1,2,0.0,153,99,0,66,0,2,0,0,64.70588235294117,0.0,43.13725490196079,0.0,1.3071895424836601,0.0,0.0,,,
03BNAM24,03BNAM,1981,,,,0,0,0,0.0,179,129,1,96,0,6,14,28,72.06703910614524,0.5586592178770949,53.63128491620112,0.0,3.35195530726257,7.82122905027933,15.64245810055866,,,
03BNAM25,03BNAM,1981,,,,1,0,1,0.0,162,143,0,61,0,4,4,6,88.27160493827161,0.0,37.65432098765432,0.0,2.4691358024691357,2.4691358024691357,3.7037037037037037,,,
03BNAM26,03BNAM,1981,,,,0,0,0,0.0,194,123,0,136,1,2,17,19,63.402061855670105,0.0,70.10309278350516,0.5154639175257731,1.0309278350515463,8.762886597938145,9.793814432989691,,,
03BNAM27,03BNAM,1981,,,,0,0,0,0.0,174,156,0,85,0,2,3,0,89.65517241379311,0.0,48.85057471264368,0.0,1.1494252873563218,1.7241379310344827,0.0,,,
03BNAM28,03BNAM,1981,,,,0,0,0,0.0,177,127,0,88,0,2,0,0,71.75141242937853,0.0,49.717514124293785,0.0,1.1299435028248588,0.0,0.0,,,
03BNAM29,03BNAM,1981,,,,0,0,0,0.0,156,124,0,74,0,4,4,0,79.48717948717949,0.0,47.43589743589744,0.0,2.5641025641025643,2.5641025641025643,0.0,,,
03BNAM30,03BNAM,1981,,,,0,0,0,0.0,153,142,0,24,1,0,0,0,92.81045751633987,0.0,15.686274509803921,0.6535947712418301,0.0,0.0,0.0,,,
03BNAM31,03BNAM,1981,,,,5,2,3,0.0,198,150,0,60,0,0,0,0,75.75757575757575,0.0,30.303030303030305,0.0,0.0,0.0,0.0,,,
03BNAM32,03BNAM,1981,,,,1,1,0,0.0,171,83,0,76,0,5,0,0,48.538011695906434,0.0,44.44444444444444,0.0,2.9239766081871346,0.0,0.0,,,
03BNAM33,03BNAM,1981,,,,0,0,0,0.0,183,31,0,110,0,8,0,0,16.939890710382514,0.0,60.10928961748634,0.0,4.371584699453552,0.0,0.0,,,
03BNAN01,03BNAN,1981,,,,3,1,2,0.0,204,3,0,163,4,12,1,0,1.4705882352941178,0.0,79.90196078431373,1.9607843137254901,5.882352941176471,0.49019607843137253,0.0,,,
03BNAN02,03BNAN,1981,,,,2,1,1,0.0,73,0,0,57,2,6,0,0,0.0,0.0,78.08219178082192,2.73972602739726,8.219178082191782,0.0,0.0,,,
03BNAN03,03BNAN,1981,,,,0,0,0,0.0,100,1,0,87,0,17,0,0,1.0,0.0,87.0,0.0,17.0,0.0,0.0,,,
03BNAN04,03BNAN,1981,,,,0,0,0,0.0,36,0,1,15,9,3,2,15,0.0,2.7777777777777777,41.666666666666664,25.0,8.333333333333334,5.555555555555555,41.666666666666664,,,
03BNAN05,03BNAN,1981,,,,1,0,1,0.0,173,36,3,122,2,14,4,20,20.809248554913296,1.7341040462427746,70.52023121387283,1.1560693641618498,8.092485549132949,2.3121387283236996,11.560693641618498,,,
03BNAN06,03BNAN,1981,,,,0,0,0,0.0,234,0,0,197,1,14,0,0,0.0,0.0,84.1880341880342,0.42735042735042733,5.982905982905983,0.0,0.0,,,
03BNAN07,03BNAN,1981,,,,0,0,0,0.0,195,0,0,179,6,5,0,0,0.0,0.0,91.7948717948718,3.076923076923077,2.5641025641025643,0.0,0.0,,,
03BNAN08,03BNAN,1981,,,,0,0,0,0.0,193,0,0,171,3,12,0,0,0.0,0.0,88.60103626943005,1.5544041450777202,6.217616580310881,0.0,0.0,,,
03BNAN09,03BNAN,1981,,,,0,0,0,0.0,104,0,0,92,0,1,0,0,0.0,0.0,88.46153846153847,0.0,0.9615384615384616,0.0,0.0,,,
03BNAN10,03BNAN,1981,,,,0,0,0,0.0,83,4,0,55,1,5,3,0,4.819277108433735,0.0,66.26506024096386,1.2048192771084338,6.024096385542169,3.6144578313253013,0.0,,,
03BNAN11,03BNAN,1981,,,,0,0,0,0.0,93,0,0,91,0,0,0,0,0.0,0.0,97.84946236559139,0.0,0.0,0.0,0.0,,,
03BNAN12,03BNAN,1981,,,,0,0,0,0.0,130,1,0,117,5,7,2,0,0.7692307692307693,0.0,90.0,3.8461538461538463,5.384615384615385,1.5384615384615385,0.0,,,
03BNAN13,03BNAN,1981,,,,0,0,0,0.0,47,1,0,34,1,1,0,1,2.127659574468085,0.0,72.34042553191489,2.127659574468085,2.127659574468085,0.0,2.127659574468085,,,
03BNAN14,03BNAN,1981,,,,0,0,0,0.0,36,9,0,18,1,0,0,0,25.0,0.0,50.0,2.7777777777777777,0.0,0.0,0.0,,,
03BNAN15,03BNAN,1981,,,,0,0,0,0.0,50,3,0,29,0,1,0,1,6.0,0.0,58.0,0.0,2.0,0.0,2.0,,,
03BNAN16,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN17,03BNAN,1981,,,,0,0,0,0.0,24,0,0,12,0,0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,,
03BNAN18,03BNAN,1981,,,,1,0,1,0.0,29,21,0,7,0,1,1,0,72.41379310344827,0.0,24.137931034482758,0.0,3.4482758620689653,3.4482758620689653,0.0,,,
03BNAN19,03BNAN,1981,,,,0,0,0,0.0,34,1,0,16,0,0,0,0,2.9411764705882355,0.0,47.05882352941177,0.0,0.0,0.0,0.0,,,
03BNAN20,03BNAN,1981,,,,0,0,0,0.0,28,1,0,11,0,0,3,1,3.5714285714285716,0.0,39.285714285714285,0.0,0.0,10.714285714285714,3.5714285714285716,,,
03BNAN21,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN22,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN23,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN24,03BNAN,1981,,,,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN25,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN26,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN27,03BNAN,1981,,,,2,2,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN28,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN29,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN30,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN31,03BNAN,1981,,,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN32,03BNAN,1981,,,,6,6,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAN33,03BNAN,1981,,,,1,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,
03BNAP01,03BNAP,1981,,,,2,0,2,0.0,209,1,0,138,2,18,1,0,0.4784688995215311,0.0,66.02870813397129,0.9569377990430622,8.61244019138756,0.4784688995215311,0.0,,,
03BNAP02,03BNAP,1981,,,,0,0,0,0.0,176,1,0,109,2,17,0,0,0.5681818181818182,0.0,61.93181818181818,1.1363636363636365,9.659090909090908,0.0,0.0,,,
03BNAP03,03BNAP,1981,,,,0,0,0,0.0,176,0,0,124,2,17,0,0,0.0,0.0,70.45454545454545,1.1363636363636365,9.659090909090908,0.0,0.0,,,
03BNAP04,03BNAP,1981,,,,0,0,0,0.0,200,4,1,119,2,10,0,1,2.0,0.5,59.5,1.0,5.0,0.0,0.5,,,
03BNAP05,03BNAP,1981,,,,0,0,0,0.0,199,6,0,143,1,9,0,0,3.0150753768844223,0.0,71.85929648241206,0.5025125628140703,4.522613065326633,0.0,0.0,,,
03BNAP06,03BNAP,1981,,,,1,1,0,0.0,171,5,0,98,0,12,0,0,2.9239766081871346,0.0,57.30994152046784,0.0,7.017543859649122,0.0,0.0,,,
03BNAP07,03BNAP,1981,,,,0,0,0,0.0,82,7,0,45,1,6,0,0,8.536585365853659,0.0,54.8780487804878,1.2195121951219512,7.317073170731708,0.0,0.0,,,
03BNAP08,03BNAP,1981,,,,0,0,0,0.0,208,3,0,144,1,14,0,0,1.4423076923076923,0.0,69.23076923076923,0.4807692307692308,6.730769230769231,0.0,0.0,,,
03BNAP09,03BNAP,1981,,,,1,1,0,0.0,173,0,0,123,4,18,1,0,0.0,0.0,71.09826589595376,2.3121387283236996,10.404624277456648,0.5780346820809249,0.0,,,
03BNAP10,03BNAP,1981,,,,0,0,0,0.0,163,0,0,128,4,14,0,0,0.0,0.0,78.52760736196319,2.4539877300613497,8.588957055214724,0.0,0.0,,,
03BNAP11,03BNAP,1981,,,,0,0,0,0.0,189,1,0,118,2,16,0,0,0.5291005291005291,0.0,62.43386243386244,1.0582010582010581,8.465608465608465,0.0,0.0,,,
03BNAP12,03BNAP,1981,,,,1,0,1,0.0,163,2,0,111,3,8,1,0,1.2269938650306749,0.0,68.09815950920246,1.8404907975460123,4.9079754601226995,0.6134969325153374,0.0,,,
03BNAP13,03BNAP,1981,,,,1,0,1,0.0,179,0,0,147,4,6,0,0,0.0,0.0,82.12290502793296,2.2346368715083798,3.35195530726257,0.0,0.0,,,
03BNAP14,03BNAP,1981,,,,1,0,1,0.0,168,1,0,111,3,20,0,0,0.5952380952380952,0.0,66.07142857142857,1.7857142857142858,11.904761904761905,0.0,0.0,,,
03BNAP15,03BNAP,1981,,,,0,0,0,0.0,193,4,0,127,2,13,0,0,2.0725388601036268,0.0,65.80310880829016,1.0362694300518134,6.7357512953367875,0.0,0.0,,,
03BNAP16,03BNAP,1981,,,,0,0,0,0.0,209,2,0,141,1,16,0,0,0.9569377990430622,0.0,67.46411483253588,0.4784688995215311,7.655502392344498,0.0,0.0,,,
03BNAP17,03BNAP,1981,,,,1,1,0,0.0,178,5,2,114,6,14,3,0,2.808988764044944,1.1235955056179776,64.04494382022472,3.3707865168539324,7.865168539325842,1.6853932584269662,0.0,,,
03BNAP18,03BNAP,1981,,,,0,0,0,0.0,132,1,0,94,3,8,0,0,0.7575757575757576,0.0,71.21212121212122,2.272727272727273,6.0606060606060606,0.0,0.0,,,
03BNAP19,03BNAP,1981,,,,0,0,0,0.0,184,3,0,127,3,12,1,0,1.6304347826086956,0.0,69.02173913043478,1.6304347826086956,6.521739130434782,0.5434782608695652,0.0,,,
03BNAP20,03BNAP,1981,,,,0,0,0,0.0,182,3,0,123,0,8,0,0,1.6483516483516483,0.0,67.58241758241758,0.0,4.395604395604396,0.0,0.0,,,
03BNAP21,03BNAP,1981,,,,0,0,0,0.0,214,7,0,133,3,10,0,0,3.2710280373831777,0.0,62.149532710280376,1.4018691588785046,4.672897196261682,0.0,0.0,,,
03BNAP22,03BNAP,1981,,,,0,0,0,0.0,166,0,0,159,0,0,0,0,0.0,0.0,95.78313253012048,0.0,0.0,0.0,0.0,,,
03BNAP23,03BNAP,1981,,,,0,0,0,0.0,165,0,0,155,0,0,0,0,0.0,0.0,93.93939393939394,0.0,0.0,0.0,0.0,,,
03BNAP24,03BNAP,1981,,,,0,0,0,0.0,94,3,0,61,0,7,0,0,3.1914893617021276,0.0,64.8936170212766,0.0,7.446808510638298,0.0,0.0,,,
03BNAP25,03BNAP,1981,,,,0,0,0,0.0,73,3,0,50,0,4,0,0,4.109589041095891,0.0,68.4931506849315,0.0,5.47945205479452,0.0,0.0,,,
03BNAP26,03BNAP,1981,,,,0,0,0,0.0,185,1,0,117,1,18,0,0,0.5405405405405406,0.0,63.24324324324324,0.5405405405405406,9.72972972972973,0.0,0.0,,,
03BNAP27,03BNAP,1981,,,,0,0,0,0.0,156,2,0,99,0,12,1,0,1.2820512820512822,0.0,63.46153846153846,0.0,7.6923076923076925,0.6410256410256411,0.0,,,
03BNAP28,03BNAP,1981,,,,0,0,0,0.0,191,9,1,111,1,11,2,0,4.712041884816754,0.5235602094240838,58.1151832460733,0.5235602094240838,5.7591623036649215,1.0471204188481675,0.0,,,
03BNAP29,03BNAP,1981,,,,1,0,1,0.0,181,12,1,104,2,4,0,1,6.629834254143646,0.5524861878453039,57.4585635359116,1.1049723756906078,2.2099447513812156,0.0,0.5524861878453039,,,
03BNAP30,03BNAP,1981,,,,3,1,2,0.0,181,178,0,43,1,7,0,0,98.34254143646409,0.0,23.756906077348066,0.5524861878453039,3.867403314917127,0.0,0.0,,,
03BNAP31,03BNAP,1981,,,,0,0,0,0.0,227,5,0,138,4,9,0,0,2.202643171806167,0.0,60.79295154185022,1.7621145374449338,3.9647577092511015,0.0,0.0,,,
03BNAP32,03BNAP,1981,,,,1,1,0,0.0,190,10,0,121,3,18,0,0,5.2631578947368425,0.0,63.68421052631579,1.5789473684210527,9.473684210526315,0.0,0.0,,,
03BNAP33,03BNAP,1981,,,,0,0,0,0.0,201,166,0,39,3,2,0,0,82.58706467661692,0.0,19.402985074626866,1.492537313432836,0.9950248756218906,0.0,0.0,,,
03BNAP34,03BNAP,1981,,,,0,0,0,0.0,194,190,0,15,1,2,0,0,97.9381443298969,0.0,7.731958762886598,0.5154639175257731,1.0309278350515463,0.0,0.0,,,
